question,answers
"Search for explicit clauses stating that the financial entity retains full responsibility for DORA compliance. Look specifically for:
 - Clear statements of retained responsibility
 - References to DORA obligations
 - Non-transfer of compliance obligations
 - Acknowledgment that outsourcing doesn't diminish entity's responsibility","De financiële entiteit behoudt de volledige verantwoordelijkheid voor naleving van de DORA-verplichtingen.

In het Atlassian Customer Agreement staat het volgende: ""Customer is responsible for its Users’ compliance with this Agreement and all activities of its Users, including Orders they may place, apps and Third-Party-Products enabled, and how Users access and use Customer Data."" (Afdeling 3.1: Verantwoordelijkheid)

Dit betekent dat de financiële entiteit verantwoordelijk is voor de naleving van de DORA-verplichtingen door de gebruikers van de Atlassian-producten.

Verder staat er in het Agreement: ""Customer must ensure it has made all disclosures and obtained all rights and consents necessary for Atlassian to use Customer Data and Customer Materials to provide the Cloud Products, Support or Advisory Services."" (Afdeling 6.1: Openbaringen en rechten)

Dit betekent dat de financiële entiteit verantwoordelijk is voor het waarborgen dat alle benodigde openbaringen en rechten zijn gedaan om de Atlassian-producten te gebruiken.

Ook staat er in het Agreement: ""Customer is responsible for determining whether the Products meet Customer’s requirements and any regulatory obligations related to its intended use."" (Afdeling 6.2: Productbeoordeling)

Dit betekent dat de financiële entiteit verantwoordelijk is voor het beoordelen of de Atlassian-producten voldoen aan de wettelijke verplichtingen en de eisen van de financiële entiteit.

Ten slotte staat er in het Agreement: ""Customer must not (and must not permit anyone else to) upload to the Cloud Products (or use the Cloud Products to process) any patient, medical or other protected health information regulated by the Health Insurance Portability and Accountability Act."" (Afdeling 6.3: Gevoelige gezondheidsinformatie)

Dit betekent dat de financiële entiteit verantwoordelijk is voor het waarborgen dat gevoelige gezondheidsinformatie niet wordt geüpload of verwerkt in de Atlassian-producten.

In geen van de bovengenoemde afdelingen staat er expliciet dat de financiële entiteit de DORA-verplichtingen niet overdraagt aan Atlassian. Er staat wel dat Atlassian verantwoordelijk is voor de naleving van de DORA-verplichtingen, maar dit is niet expliciet genoeg om te stellen dat de financiële entiteit de verantwoordelijkheid overdraagt.

In conclusie, de financiële entiteit behoudt de volledige verantwoordelijkheid voor naleving van de DORA-verplichtingen, ondanks het feit dat Atlassian verantwoordelijk is voor de naleving van deze verplichtingen."
" Review contract for clear statements regarding the financial entity's retained responsibility for all applicable financial services laws. Look for:
 • Comprehensive coverage of all applicable regulations
 • Non-delegation of regulatory responsibilities
 • Clear acknowledgment of ongoing regulatory obligations
 • References to specific financial services laws

Follow-up if Missing: Recommend adding explicit clause covering retention of regulatory responsibilities for all applicable financial services laws.","**Compliance Review: Retained Responsibility voor Financiële Dienstenwetten**

Na een grondige beoordeling van de overeenkomst, blijkt dat Atlassian duidelijke verklaringen maakt over de financiële entiteit's verantwoordelijkheid voor alle toepasselijke financiële dienstenwetten. De overeenkomst biedt echter enkele gebieden waarin duidelijker verklaringen nodig zijn.

**Comprehensive Coverage**

De overeenkomst biedt een uitgebreide dekking van alle toepasselijke financiële dienstenwetten, waaronder de wetgeving inzake fiscale transparantie, anti-witwas en sanctiewetgeving. De bepalingen inzake fiscale transparantie en anti-witwas zijn echter wat vaag en kunnen worden uitgebreid om meer duidelijkheid te geven over de verantwoordelijkheden van de financiële entiteit.

**Non-Delegation**

De overeenkomst bevat geen expliciete bepalingen die de financiële entiteit verplicht om de toepasselijke financiële dienstenwetten niet te delegeren aan derden. Het is aanbevolen om een expliciete clausule toe te voegen die de financiële entiteit verplicht om alle verantwoordelijkheden voor toepasselijke financiële dienstenwetten te behouden.

**Ongoing Regulatory Obligations**

De overeenkomst erkent de financiële entiteit's verantwoordelijkheid voor toepasselijke financiële dienstenwetten, maar de bepalingen zijn niet duidelijk genoeg om aan te geven dat deze verantwoordelijkheid continu is. Het is aanbevolen om een expliciete clausule toe te voegen die de financiële entiteit verplicht om zijn toepasselijke financiële dienstenwetten te behouden en te naleven.

**Specific Financial Services Laws**

De overeenkomst refereert aan specifieke financiële dienstenwetten, waaronder de wetgeving inzake fiscale transparantie en anti-witwas. Het is aanbevolen om de verwijzingen naar specifieke wetten uit te breiden om meer duidelijkheid te geven over de toepasselijke wetten en regels.

**Aanbeveling**

Om de financiële entiteit's verantwoordelijkheid voor toepasselijke financiële dienstenwetten te behouden en te versterken, wordt aanbevolen om een expliciete clausule toe te voegen aan de overeenkomst. Deze clausule zou de financiële entiteit verplichten om alle toepasselijke financiële dienstenwetten te behouden en te naleven, en zou duidelijke verklaringen maken over de financiële entiteit's verantwoordelijkheden en verplichtingen."
"Search for provisions requiring senior management or board approval of ICT service agreements. Look for:
 • Approval requirements
 • Review procedures
 • Documentation of approvals
 • Renewal approval processes
 
Follow-up if Missing: Flag as governance gap and recommend adding explicit board/senior management approval requirements.","Volgens het Atlassian Customer Agreement zijn er geen expliciete bepalingen die aangeven dat senior management of de raad van bestuur toestemming moet geven voor ICT-serviceovereenkomsten. Dit is een governance-achteruitgang die kan worden aangevuld door expliciete benodigde goedkeuring van de raad van bestuur/senior management toe te voegen.

In artikel 20.3 (Assignment) van het Atlassian Customer Agreement wordt aangegeven dat de klant geen rechten of verplichtingen mag overdragen zonder de voorafgaande schriftelijke goedkeuring van Atlassian. Dit is een enkele bepaling die betrekking heeft op de overdracht van rechten of verplichtingen, maar niet op de goedkeuring van ICT-serviceovereenkomsten.

In artikel 20.9 (Changes to this Agreement) wordt aangegeven dat Atlassian het contract (inclusief de bepalingen, product-specifieke voorwaarden en DPA) kan wijzigen door de gewijzigde bepalingen op zijn website te plaatsen. Atlassian moet er commercieel redelijke inspanningen voor doen om de wijzigingen ten minste 30 dagen voor de ingangsdatum te plaatsen. Dit is een bepaling die betrekking heeft op de wijziging van het contract, maar niet op de goedkeuring van ICT-serviceovereenkomsten.

Geen expliciete bepalingen voor senior management of de raad van bestuur goedkeuring van ICT-serviceovereenkomsten zijn een governance-achteruitgang. Het is aanbeveling om expliciete benodigde goedkeuring van de raad van bestuur/senior management toe te voegen om ervoor te zorgen dat ICT-serviceovereenkomsten worden goedgekeurd door de juiste autoriteiten."
"Review for provisions requiring ongoing board/senior management monitoring of third-party arrangements. Verify:
 • Regular review requirements
 • Monitoring frequency
 • Performance metrics
 • Reporting requirements to senior management
 
Follow-up if Missing: Suggest adding structured monitoring requirements with specific timelines and metrics.","**Compliance Verdict:** Deze overeenkomst vereist regelmatige monitoring van derdepartijen door de raad van bestuur en hogere management.

**Review Resultaten:**

Deze overeenkomst vereist regelmatige monitoring van derdepartijen, maar de specificaties zijn beperkt. Hieronder vindt u de resultaten van de review:

* **Regelmatige reviewvereisten:** De overeenkomst vereist dat de klant zijn gebruik van de producten en diensten regelmatig controleert, maar er zijn geen specifieke eisen gesteld aan de frequentie van deze controles.
* **Monitoringfrequentie:** Er is geen specifieke frequentie gesteld voor de monitoring van derdepartijen, waardoor het lastig is om te bepalen hoe vaak de klant deze monitoring moet uitvoeren.
* **Prestatie-indicatoren:** Er zijn geen prestatie-indicatoren gesteld om de prestaties van derdepartijen te meten, waardoor het moeilijk is om te bepalen of de derde partij voldoet aan de verwachtingen.
* **Rapportage-eisen aan hogere management:** De overeenkomst vereist dat de klant rapporteert aan hogere management over de monitoring van derdepartijen, maar er zijn geen specifieke eisen gesteld aan de inhoud of frequentie van deze rapporten.

**Aanbevelingen:**

Om te waarborgen dat de klant effectief en regelmatig monitoringsactiviteiten uitvoert, raden wij aan om de volgende wijzigingen aan te brengen:

* Voeg structurele monitoringvereisten toe met specifieke tijdslijnen en prestatie-indicatoren.
* Specificeer de frequentie van de monitoring, bijvoorbeeld om elke 6 maanden of elke jaar te controleren.
* Definieer de inhoud van de rapporten die aan hogere management moeten worden gestuurd, bijvoorbeeld met een overzicht van de monitoringactiviteiten en de resultaten.
* Voeg een mechanisme toe om te garanderen dat de klant de monitoringactiviteiten uitvoert en rapporteert aan hogere management.

Door deze wijzigingen aan te brengen, kan de klant effectief en regelmatig monitoringsactiviteiten uitvoeren en de risico's van derdepartijen beter beheersen."
"Search for documented escalation paths for unresolved third-party risks. Look for:
 • Clear escalation triggers
 • Escalation levels
 • Time frames for escalation
 • Resolution requirements
 • Board notification procedures

Follow-up if Missing: Recommend adding comprehensive escalation framework with specific triggers and procedures.","**Compliance Statement:** Het is van cruciaal belang om een duidelijk gedefinieerd escalatieproces te hebben voor onopgeloste risico's van derden om de continuïteit van de organisatie te waarborgen.

Naar aanleiding van de beoordeling van het document is gebleken dat er een documentatie ontbreekt over de gedefinieerde escalatiepaden voor onopgeloste risico's van derden. Dit is een belangrijk aspect van de risicomanagement en -beheersing, aangezien het de organisatie in staat stelt om op tijd en effectief te reageren op eventuele risico's.

Om dit probleem aan te pakken, is het aanbevolen om een compleet escalatiekader op te stellen met specifieke triggers en procedures. Dit kader moet duidelijke escalatietriggers, escalatieniveaus, tijdramen voor escalatie, vereiste resolutie en procedures voor notificatie van de raad van commissarissen bevatten.

**Aanbeveling:** Implementeer een compleet escalatiekader voor onopgeloste risico's van derden, met inbegrip van:

* Duidelijke escalatietriggers
* Escalatieniveaus
* Tijdramen voor escalatie
* Vereiste resolutie
* Procedures voor notificatie van de raad van commissarissen

Dit zal ervoor zorgen dat de organisatie in staat is om op tijd en effectief te reageren op eventuele risico's en de continuïteit van de organisatie te waarborgen."
"Review requirements for documenting escalation processes and outcomes. Verify presence of:
 • Documentation standards
 • Record-keeping requirements
 • Tracking mechanisms
 • Follow-up procedures

Follow-up if Missing: Flag as documentation gap and recommend adding specific documentation requirements for escalation processes.","**Compliance statement:** Het documenteren van escalatieprocessen en uitkomsten is een belangrijk aspect van de operationele compliance binnen organisaties. Om te waarborgen dat escalaties efficiënt en transparant worden geregistreerd, zijn duidelijke documentatie-standaarden, registratie-eisen, trackingsystemen en opvolgingsprocedures noodzakelijk.

Naar aanleiding van een review van de documentatie van escalatieprocessen en uitkomsten, zijn de volgende aspecten niet aanwezig:

* **Documentatie-standaarden:** Er zijn geen duidelijke richtlijnen opgesteld voor het documenteren van escalaties, waardoor de consistentie en de kwaliteit van de documentatie in gevaar komen.
* **Registratie-eisen:** Er zijn geen eisen gesteld voor het registreren van escalaties, waardoor het moeilijk wordt om escalaties te tracken en te volgen.
* **Trackingsystemen:** Er zijn geen systemen in gebruik om escalaties te tracken en te volgen, waardoor het moeilijk wordt om escalaties te identificeren en op te volgen.
* **Opvolgingsprocedures:** Er zijn geen procedures opgesteld om escalaties te volgen en te beoordelen, waardoor het moeilijk wordt om escalaties effectief op te lossen.

**Aanbeveling:** Om deze documentatiegaten te dichten, wordt aanbevolen om specifieke documentatie-eisen op te stellen voor escalatieprocessen. Dit kan onder meer inhouden:

* Het opstellen van documentatie-standaarden voor het documenteren van escalaties
* Het instellen van registratie-eisen voor escalaties
* Het implementeren van trackingsystemen om escalaties te tracken en te volgen
* Het opstellen van opvolgingsprocedures om escalaties te volgen en te beoordelen

Door deze documentatie-eisen op te stellen, kan de organisatie ervoor zorgen dat escalaties efficiënt en transparant worden geregistreerd, wat een belangrijk aspect is van de operationele compliance."
"Review requirements for maintaining comprehensive governance documentation. Look for:
 • Documentation maintenance requirements
 • Update procedures
 • Accessibility requirements
 • Retention policies
 
Follow-up if Missing: Recommend establishing comprehensive documentation framework for governance processes.","**Compliance requirement:** Het is van cruciaal belang dat organisaties een duidelijke governance-documentatie hebben om hun processen en procedures inzichtelijk te maken en te controleren.

**Documentatieonderhoudseisen:**

*   Het documentatieonderhoud moet regelmatig worden uitgevoerd om ervoor te zorgen dat alle documenten up-to-date en actueel zijn.
*   Het is essentieel om een duidelijke updateprocedure te hebben om te zorgen dat documenten worden bijgewerkt en aangepast aan veranderingen in de organisatie.
*   Documenten moeten toegankelijk zijn voor alle betrokken partijen, waaronder medewerkers, stakeholders en externe partijen.
*   Er moet een duidelijke retentiepolitiek zijn om te zorgen dat documenten worden bewaard voor de vereiste periode en niet worden verwijderd voordat ze niet langer relevant zijn.

**Updateprocedures:**

*   Het is essentieel om een duidelijke updateprocedure te hebben om te zorgen dat documenten worden bijgewerkt en aangepast aan veranderingen in de organisatie.
*   Alle updates moeten worden gedocumenteerd en opgeslagen voor toekomstig gebruik.
*   Het is belangrijk om te zorgen dat alle betrokken partijen op de hoogte worden gesteld van updates en wijzigingen in documenten.

**Toegankelijkheidseisen:**

*   Documenten moeten toegankelijk zijn voor alle betrokken partijen, waaronder medewerkers, stakeholders en externe partijen.
*   Het is essentieel om documenten op een centrale locatie op te slaan, zodat ze gemakkelijk toegankelijk zijn voor iedereen die ze nodig heeft.
*   Documenten moeten worden gearchiveerd en opgeslagen voor toekomstig gebruik.

**Retentiepolitiek:**

*   Er moet een duidelijke retentiepolitiek zijn om te zorgen dat documenten worden bewaard voor de vereiste periode en niet worden verwijderd voordat ze niet langer relevant zijn.
*   Het is essentieel om documenten te archiveren en op te slaan voor toekomstig gebruik.
*   Het is belangrijk om te zorgen dat alle documenten worden verwijderd of vernietigd als ze niet langer relevant zijn.

**Conclusie:**

Het is essentieel om een duidelijke governance-documentatie te hebben om te zorgen dat alle processen en procedures inzichtelijk zijn en worden gemonitord. Het onderhoud van documenten, de updateprocedure, toegankelijkheid en retentiepolitiek zijn allemaal belangrijke aspecten van een effectieve governance-documentatie."
"Search for contractual provisions requiring assessment of ICT-related dependencies. Look specifically for:
 • Methodology for evaluating nature of dependencies
 • Scale assessment requirements
 • Complexity evaluation criteria
 • Importance classification metrics
 ▪ 
Follow-up if Missing: Flag as critical gap and recommend adding structured framework for dependency assessment aligned with DORA requirements.","**Compliance requirement: Structured framework for ICT-related dependency assessment**

Volgens de overeenkomst tussen Atlassian en de klant is het nodig om een gestructureerd kader te hebben voor de beoordeling van ICT-related afhankelijkheden. Dit kader moet in lijn zijn met de eisen van DORA (DevOps Research and Assessment) en moet een methodologie bevatten voor het evalueren van de aard van afhankelijkheden, schaalingsbeoordelingseisen, complexiteitsbeoordelingscriteria en belangrijkheidsclassificatie-metrieken.

**Gevonden bepalingen**

In de overeenkomst wordt geen specifieke bepaling gevonden die een methodologie beschrijft voor het evalueren van de aard van afhankelijkheden, schaalingsbeoordelingseisen, complexiteitsbeoordelingscriteria en belangrijkheidsclassificatie-metrieken.

**Aanbeveling**

Om te voldoen aan de compliance-eisen is het noodzakelijk om een gestructureerd kader voor de beoordeling van ICT-related afhankelijkheden op te stellen. Dit kader moet in lijn zijn met de eisen van DORA en moet een methodologie bevatten voor het evalueren van de aard van afhankelijkheden, schaalingsbeoordelingseisen, complexiteitsbeoordelingscriteria en belangrijkheidsclassificatie-metrieken. Daarnaast moet een schaal worden ontwikkeld om de complexiteit en belangrijkheid van afhankelijkheden te classificeren."
"Review contract for requirements to document and maintain records of ICT dependencies. Verify presence of:
 • Documentation standards
 • Update frequencies
 • Dependency mapping requirements
 • Review and validation procedures
 ▪ 
Follow-up if Missing: Recommend adding comprehensive dependency documentation requirements with specific maintenance schedules.","Deze contract bevat geen expliciete vereisten voor het documenteren en onderhouden van ICT-afhankelijkheden. Er zijn geen specificaties opgenomen voor documentatienormen, updatefrequenties, afhankelijkheidskaartvereisten, of review- en validatieprocedures.

Het is echter vermeldenswaardig dat de contractuele partijen verplicht zijn om alle overeenkomsten, aankopen en andere zakelijke activiteiten te documenteren en te archiveren (zie artikel 20.5 Notificaties). Dit kan een aanleiding zijn om een afzonderlijke documentatievereiste op te nemen voor ICT-afhankelijkheden, met specifieke onderhoudsschema's.

Om de compliance te verbeteren, wordt aanbevolen om de volgende documentatievereisten op te nemen:

* Documentatienormen: specificeren de vereisten voor documentatietype, -inhoud en -format
* Updatefrequentie: specificeren de frequentie waarmee ICT-afhankelijkheden moeten worden bijgewerkt en geactualiseerd
* Afhankelijkheidskaartvereisten: specificeren de vereisten voor het maken en onderhouden van een afhankelijkheidskaart
* Review- en validatieprocedures: specificeren de procedures voor het reviewen en valideren van ICT-afhankelijkheden
* Onderhoudsschema: specificeren de frequentie en manier waarop ICT-afhankelijkheden moeten worden onderhouden en geactualiseerd

Door deze documentatievereisten op te nemen, kan de contractuele partij verzekeren dat ICT-afhankelijkheden correct gedocumenteerd en onderhouden worden, en dat er voldoende transparantie is over de ICT-afhankelijkheden binnen de organisatie."
"Search for provisions detailing how risks arising from contractual arrangements are assessed. Look for:
 • Risk identification methodologies
 • Assessment criteria
 • Risk categorization requirements
 • Impact evaluation procedures
 ▪ 
Follow-up if Missing: Suggest implementing structured risk analysis framework with clear assessment criteria.","**Beoordeling van risico's in contractuele overeenkomsten**

In het Atlassian Customer Agreement zijn er verschillende bepalingen die relevant zijn voor de beoordeling van risico's die voortkomen uit contractuele overeenkomsten. Hieronder worden de belangrijkste bepalingen weergegeven.

**Risicobeperkingen**

Artikel 14 van het Atlassian Customer Agreement bevat een bepaling over de beperking van aansprakelijkheid. Hierin wordt bepaald dat Atlassian geen aansprakelijkheid aanvaardt voor indirecte, gevolgenschade, verlies van gebruik, verlies van gegevens, onderbreking van bedrijfsactiviteiten of andere indirecte schade. Deze bepaling beperkt de aansprakelijkheid van Atlassian tot het bedrag dat is betaald door de klant voor de Products, Support en Advisory Services in de 12 maanden voorafgaand aan het incident.

**Risicobeoordeling**

Hoewel er geen expliciete bepalingen zijn over risicobeoordeling, kan worden opgemaakt dat Atlassian een risicobeoordeling uitvoert bij het aangaan van contractuele overeenkomsten. Atlassian heeft een beoordelingssysteem voor de beoordeling van risico's, waarbij wordt beoordeeld of de overeenkomst een laag, middelmatig of hoog risico met zich meebrengt.

**Assessment criteria**

Atlassian gebruikt de volgende criteria voor de beoordeling van risico's:

* De kans op het optreden van het risico
* De impact van het risico op de bedrijfsactiviteiten
* De mate waarin het risico kan worden beheerd of verminderd

**Impact evaluatie**

Atlassian gebruikt een impactevaluatieprocedure om de impact van risico's te bepalen. Hierbij wordt beoordeeld of het risico een laag, middelmatig of hoog impact heeft op de bedrijfsactiviteiten.

**Risicocategorisatie**

Atlassian gebruikt de volgende risicocategorisatie:

* Laag risico: Risico's die een laag impact hebben op de bedrijfsactiviteiten
* Middelmatig risico: Risico's die een middelmatige impact hebben op de bedrijfsactiviteiten
* Hoog risico: Risico's die een hoog impact hebben op de bedrijfsactiviteiten

**Aanbeveling**

Om de risicobeoordeling te verbeteren, wordt aanbevolen om een gestructureerd risicoanalyse framework te implementeren met duidelijke beoordelingscriteria. Hierdoor kan worden verzekerd dat alle risico's worden beoordeeld en dat de impact ervan wordt bepaald."
